year,pref,計,針葉樹_計,針葉樹_あかまつ・くろまつ,針葉樹_すぎ,針葉樹_ひのき,針葉樹_もみ・つが,針葉樹_からまつ,針葉樹_えぞまつ・とどまつ,針葉樹_その他,広葉樹_計,広葉樹_なら,広葉樹_ぶな,広葉樹_その他
1977,茨城県,439.0,392.0,94.0,210.0,84.0,1.0,,1.0,2.0,47.0,0.0,0.0,47.0
1977,長崎県,235.0,121.0,32.0,45.0,43.0,0.0,,,1.0,114.0,0.0,,114.0
1977,長野県,934.0,682.0,92.0,75.0,179.0,76.0,,166.0,94.0,252.0,9.0,17.0,226.0
1977,青森県,1247.0,746.0,120.0,304.0,6.0,0.0,,10.0,306.0,561.0,17.0,150.0,334.0
1977,静岡県,719.0,645.0,43.0,362.0,187.0,46.0,,1.0,6.0,74.0,1.0,5.0,68.0
1977,香川県,58.0,52.0,42.0,2.0,8.0,,,,0.0,6.0,0.0,,6.0
1977,高知県,896.0,597.0,57.0,216.0,255.0,59.0,,0.0,10.0,299.0,0.0,5.0,294.0
1977,鳥取県,327.0,229.0,61.0,128.0,40.0,0.0,,0.0,0.0,98.0,4.0,5.0,89.0
1977,鹿児島県,1159.0,529.0,118.0,260.0,123.0,8.0,,0.0,20.0,630.0,0.0,1.0,629.0
1978,三重県,603.0,575.0,72.0,286.0,208.0,8.0,,0.0,1.0,28.0,0.0,1.0,27.0
1978,京都府,215.0,172.0,69.0,59.0,41.0,3.0,,0.0,0.0,43.0,0.0,0.0,43.0
1978,佐賀県,170.0,143.0,23.0,75.0,44.0,0.0,,0.0,1.0,27.0,0.0,0.0,27.0
1978,全国,32145.0,20228.0,3635.0,8100.0,3380.0,488.0,,3815.0,810.0,11917.0,606.0,960.0,10351.0
1978,兵庫県,382.0,329.0,137.0,136.0,48.0,7.0,,0.0,1.0,53.0,0.0,2.0,51.0
1978,北海道,8131.0,3586.0,7.0,12.0,,0.0,,3436.0,131.0,4545.0,381.0,135.0,4029.0
1978,千葉県,174.0,168.0,49.0,105.0,13.0,1.0,,0.0,0.0,6.0,0.0,,6.0
1978,和歌山県,411.0,350.0,27.0,175.0,120.0,23.0,,1.0,4.0,61.0,0.0,10.0,51.0
1978,埼玉県,154.0,133.0,20.0,68.0,37.0,5.0,,2.0,1.0,21.0,0.0,1.0,20.0
1978,大分県,655.0,612.0,108.0,422.0,75.0,4.0,,0.0,3.0,43.0,1.0,1.0,41.0
1978,大阪府,31.0,29.0,20.0,6.0,3.0,0.0,,,0.0,2.0,0.0,,2.0
1978,奈良県,617.0,553.0,21.0,311.0,204.0,15.0,,0.0,2.0,64.0,1.0,2.0,61.0
1978,宮城県,590.0,352.0,98.0,220.0,16.0,5.0,,3.0,10.0,238.0,12.0,39.0,187.0
1978,宮崎県,1280.0,741.0,73.0,466.0,133.0,46.0,,3.0,20.0,539.0,3.0,4.0,532.0
1978,富山県,90.0,55.0,4.0,47.0,1.0,0.0,,1.0,2.0,35.0,0.0,3.0,32.0
1978,山口県,443.0,285.0,188.0,65.0,30.0,1.0,,0.0,1.0,158.0,6.0,0.0,152.0
1978,山形県,499.0,255.0,27.0,218.0,3.0,0.0,,5.0,2.0,244.0,31.0,71.0,142.0
1978,山梨県,196.0,127.0,19.0,18.0,28.0,35.0,,18.0,9.0,69.0,6.0,7.0,56.0
1978,岐阜県,1018.0,624.0,104.0,158.0,255.0,40.0,,4.0,63.0,394.0,11.0,50.0,333.0
1978,岡山県,505.0,428.0,175.0,123.0,128.0,0.0,,1.0,1.0,77.0,1.0,1.0,75.0
1978,岩手県,1628.0,664.0,283.0,268.0,24.0,0.0,,65.0,24.0,964.0,58.0,135.0,771.0
1978,島根県,607.0,299.0,193.0,71.0,32.0,1.0,,1.0,1.0,308.0,4.0,1.0,303.0
1978,広島県,593.0,390.0,250.0,64.0,73.0,2.0,,0.0,1.0,203.0,1.0,4.0,198.0
1978,徳島県,378.0,271.0,35.0,183.0,36.0,15.0,,,2.0,107.0,1.0,2.0,104.0
1978,愛媛県,644.0,578.0,236.0,191.0,141.0,9.0,,0.0,1.0,66.0,2.0,5.0,59.0
1978,愛知県,316.0,301.0,27.0,142.0,118.0,5.0,,2.0,7.0,15.0,0.0,0.0,15.0
1978,新潟県,441.0,269.0,49.0,214.0,2.0,0.0,,1.0,3.0,172.0,1.0,36.0,135.0
1978,東京都,91.0,85.0,5.0,53.0,22.0,4.0,,1.0,0.0,6.0,0.0,0.0,6.0
1978,栃木県,590.0,469.0,53.0,248.0,146.0,8.0,,4.0,10.0,121.0,7.0,15.0,99.0
1978,沖縄県,18.0,0.0,0.0,,,,,,,18.0,,,18.0
1978,滋賀県,200.0,177.0,67.0,59.0,48.0,2.0,,0.0,1.0,23.0,0.0,0.0,23.0
1978,熊本県,886.0,713.0,92.0,402.0,192.0,24.0,,1.0,2.0,173.0,1.0,5.0,167.0
1978,石川県,167.0,130.0,32.0,71.0,5.0,2.0,,0.0,20.0,37.0,0.0,4.0,33.0
1978,神奈川県,39.0,35.0,7.0,14.0,14.0,0.0,,0.0,0.0,4.0,,0.0,4.0
1978,福井県,207.0,133.0,33.0,91.0,8.0,1.0,,0.0,0.0,74.0,3.0,8.0,63.0
1978,福岡県,367.0,326.0,63.0,188.0,70.0,3.0,,1.0,1.0,41.0,0.0,0.0,41.0
1978,福島県,1276.0,720.0,218.0,337.0,101.0,16.0,,23.0,25.0,556.0,26.0,67.0,463.0
1978,秋田県,1474.0,1001.0,44.0,928.0,2.0,0.0,,6.0,21.0,473.0,23.0,157.0,293.0
1978,群馬県,496.0,278.0,27.0,111.0,63.0,9.0,,57.0,11.0,218.0,4.0,17.0,197.0
1978,茨城県,436.0,397.0,106.0,192.0,96.0,1.0,,0.0,2.0,39.0,0.0,1.0,38.0
1978,長崎県,188.0,116.0,37.0,40.0,38.0,0.0,,0.0,1.0,72.0,0.0,0.0,72.0
1978,長野県,873.0,663.0,92.0,67.0,174.0,72.0,,166.0,92.0,210.0,6.0,22.0,182.0
1978,青森県,1168.0,720.0,119.0,269.0,9.0,3.0,,11.0,309.0,448.0,13.0,139.0,296.0
1978,静岡県,680.0,625.0,46.0,332.0,189.0,49.0,,2.0,7.0,55.0,0.0,5.0,50.0
1978,香川県,71.0,66.0,55.0,1.0,9.0,0.0,,,1.0,5.0,0.0,,5.0
1978,高知県,815.0,588.0,75.0,221.0,227.0,59.0,,0.0,6.0,227.0,0.0,5.0,222.0
1978,鳥取県,302.0,225.0,64.0,124.0,37.0,0.0,,0.0,0.0,77.0,3.0,3.0,71.0
1978,鹿児島県,1030.0,472.0,86.0,249.0,117.0,10.0,,0.0,10.0,558.0,0.0,2.0,556.0
1979,三重県,578.0,553.0,42.0,280.0,219.0,9.0,0.0,1.0,2.0,25.0,0.0,1.0,24.0
1979,京都府,252.0,226.0,124.0,54.0,46.0,2.0,,,0.0,26.0,0.0,1.0,25.0
1979,佐賀県,160.0,131.0,18.0,70.0,43.0,0.0,,,0.0,29.0,0.0,,29.0
1979,全国,33270.0,21219.0,3731.0,8485.0,3657.0,482.0,773.0,3259.0,832.0,12051.0,590.0,938.0,10523.0
1979,兵庫県,419.0,356.0,136.0,153.0,59.0,8.0,0.0,,0.0,63.0,1.0,3.0,59.0
1979,北海道,8299.0,3743.0,6.0,14.0,,,400.0,3209.0,114.0,4556.0,372.0,115.0,4069.0
1979,千葉県,167.0,160.0,44.0,101.0,12.0,1.0,1.0,,1.0,7.0,0.0,,7.0
1979,和歌山県,413.0,357.0,28.0,180.0,124.0,22.0,1.0,,2.0,56.0,3.0,10.0,43.0
1979,埼玉県,134.0,112.0,13.0,63.0,30.0,5.0,0.0,,1.0,22.0,0.0,0.0,22.0
1979,大分県,668.0,621.0,82.0,444.0,87.0,3.0,0.0,,5.0,47.0,1.0,1.0,45.0
1979,大阪府,35.0,32.0,18.0,9.0,5.0,0.0,,,0.0,3.0,0.0,0.0,3.0
1979,奈良県,698.0,626.0,26.0,324.0,258.0,15.0,1.0,,2.0,72.0,2.0,4.0,66.0
1979,宮城県,603.0,357.0,92.0,226.0,20.0,6.0,5.0,1.0,7.0,246.0,6.0,48.0,192.0
1979,宮崎県,1294.0,759.0,84.0,475.0,138.0,45.0,0.0,,17.0,535.0,2.0,5.0,528.0
1979,富山県,87.0,61.0,13.0,46.0,0.0,0.0,1.0,0.0,1.0,26.0,0.0,4.0,22.0
1979,山口県,493.0,311.0,203.0,74.0,32.0,0.0,0.0,,2.0,182.0,2.0,0.0,180.0
1979,山形県,498.0,269.0,23.0,231.0,2.0,0.0,8.0,0.0,5.0,229.0,18.0,75.0,136.0
1979,山梨県,204.0,139.0,25.0,25.0,28.0,33.0,16.0,2.0,10.0,65.0,7.0,11.0,47.0
1979,岐阜県,1050.0,662.0,76.0,165.0,318.0,38.0,7.0,1.0,57.0,388.0,21.0,39.0,328.0
1979,岡山県,568.0,477.0,190.0,133.0,152.0,0.0,0.0,,2.0,91.0,1.0,1.0,89.0
1979,岩手県,1732.0,703.0,290.0,291.0,23.0,0.0,70.0,5.0,24.0,1029.0,47.0,136.0,846.0
1979,島根県,604.0,318.0,210.0,65.0,39.0,1.0,1.0,,2.0,286.0,2.0,1.0,283.0
1979,広島県,616.0,397.0,238.0,73.0,81.0,5.0,,,0.0,219.0,2.0,4.0,213.0
1979,徳島県,368.0,273.0,40.0,172.0,40.0,15.0,0.0,,6.0,95.0,0.0,1.0,94.0
1979,愛媛県,728.0,663.0,269.0,226.0,150.0,9.0,0.0,,9.0,65.0,3.0,4.0,58.0
1979,愛知県,324.0,310.0,27.0,139.0,128.0,6.0,1.0,1.0,8.0,14.0,0.0,0.0,14.0
1979,新潟県,408.0,262.0,50.0,207.0,2.0,0.0,1.0,0.0,2.0,146.0,2.0,31.0,113.0
1979,東京都,97.0,93.0,4.0,49.0,30.0,8.0,2.0,,0.0,4.0,0.0,0.0,4.0
1979,栃木県,602.0,483.0,57.0,248.0,152.0,8.0,3.0,2.0,13.0,119.0,6.0,12.0,101.0
1979,沖縄県,19.0,1.0,1.0,,,,,,,0.0,18.0,,
1979,滋賀県,168.0,154.0,60.0,55.0,36.0,2.0,,,1.0,14.0,1.0,1.0,12.0
1979,熊本県,908.0,706.0,92.0,402.0,186.0,21.0,1.0,,4.0,202.0,5.0,5.0,192.0
1979,石川県,172.0,135.0,34.0,72.0,8.0,2.0,0.0,,19.0,37.0,0.0,6.0,31.0
1979,神奈川県,44.0,41.0,8.0,15.0,18.0,0.0,0.0,,0.0,3.0,0.0,,3.0
1979,福井県,217.0,142.0,28.0,107.0,7.0,0.0,0.0,0.0,0.0,75.0,2.0,7.0,66.0
1979,福岡県,386.0,343.0,52.0,207.0,80.0,3.0,0.0,,1.0,43.0,1.0,6.0,36.0
1979,福島県,1303.0,752.0,227.0,350.0,113.0,17.0,18.0,3.0,24.0,551.0,22.0,66.0,463.0
1979,秋田県,1524.0,1036.0,39.0,958.0,6.0,0.0,6.0,1.0,26.0,488.0,22.0,153.0,313.0
1979,群馬県,484.0,290.0,18.0,129.0,65.0,10.0,56.0,3.0,9.0,194.0,8.0,15.0,171.0
1979,茨城県,505.0,468.0,144.0,216.0,104.0,0.0,1.0,,3.0,37.0,0.0,0.0,37.0
1979,長崎県,180.0,98.0,27.0,41.0,30.0,0.0,0.0,,0.0,82.0,0.0,,82.0
1979,長野県,896.0,695.0,95.0,72.0,169.0,70.0,157.0,26.0,106.0,201.0,7.0,19.0,175.0
1979,青森県,1305.0,842.0,157.0,345.0,1.0,3.0,14.0,3.0,319.0,463.0,19.0,142.0,302.0
1979,静岡県,705.0,659.0,45.0,365.0,192.0,46.0,2.0,1.0,8.0,46.0,2.0,4.0,40.0
1979,香川県,83.0,74.0,62.0,2.0,9.0,0.0,,,1.0,9.0,0.0,,9.0
1979,高知県,807.0,580.0,47.0,204.0,261.0,60.0,,,8.0,227.0,1.0,3.0,223.0
1979,鳥取県,298.0,228.0,71.0,116.0,41.0,0.0,0.0,,0.0,70.0,2.0,3.0,65.0
1979,鹿児島県,1167.0,521.0,96.0,292.0,113.0,9.0,0.0,,11.0,646.0,0.0,1.0,645.0
1980,三重県,570.0,549.0,41.0,303.0,198.0,5.0,0.0,0.0,2.0,21.0,0.0,0.0,21.0
1980,京都府,271.0,230.0,79.0,76.0,69.0,3.0,0.0,,3.0,41.0,0.0,0.0,41.0
1980,佐賀県,155.0,121.0,14.0,74.0,32.0,0.0,0.0,,1.0,34.0,0.0,,34.0
1980,全国,34051.0,21427.0,4210.0,8446.0,3567.0,429.0,1187.0,2917.0,671.0,12624.0,540.0,854.0,11230.0
1980,兵庫県,452.0,381.0,153.0,157.0,61.0,9.0,0.0,,1.0,71.0,0.0,2.0,69.0
1980,北海道,8480.0,3779.0,9.0,18.0,2.0,0.0,748.0,2906.0,96.0,4701.0,369.0,106.0,4226.0
1980,千葉県,204.0,192.0,61.0,114.0,14.0,1.0,1.0,,1.0,12.0,,0.0,12.0
1980,和歌山県,460.0,396.0,22.0,204.0,140.0,26.0,1.0,,3.0,64.0,3.0,10.0,51.0
1980,埼玉県,111.0,85.0,9.0,53.0,20.0,2.0,0.0,,1.0,26.0,0.0,1.0,25.0
1980,大分県,686.0,642.0,107.0,444.0,90.0,1.0,0.0,,0.0,44.0,0.0,0.0,44.0
1980,大阪府,39.0,36.0,19.0,9.0,7.0,1.0,0.0,,0.0,3.0,0.0,0.0,3.0
1980,奈良県,615.0,544.0,28.0,282.0,216.0,16.0,0.0,,2.0,71.0,0.0,3.0,68.0
1980,宮城県,652.0,350.0,89.0,231.0,16.0,3.0,6.0,0.0,5.0,302.0,3.0,41.0,258.0
1980,宮崎県,1354.0,767.0,81.0,507.0,119.0,49.0,0.0,,11.0,587.0,1.0,1.0,585.0
1980,富山県,100.0,68.0,14.0,47.0,4.0,0.0,0.0,0.0,3.0,32.0,0.0,3.0,29.0
1980,山口県,449.0,328.0,224.0,67.0,33.0,0.0,0.0,,4.0,121.0,0.0,0.0,121.0
1980,山形県,554.0,278.0,31.0,228.0,2.0,0.0,7.0,0.0,10.0,276.0,15.0,68.0,193.0
1980,山梨県,211.0,127.0,26.0,31.0,32.0,24.0,9.0,1.0,4.0,84.0,2.0,2.0,80.0
1980,岐阜県,995.0,618.0,75.0,144.0,299.0,37.0,13.0,0.0,50.0,377.0,19.0,37.0,321.0
1980,岡山県,639.0,534.0,232.0,152.0,148.0,0.0,,,2.0,105.0,1.0,1.0,103.0
1980,岩手県,1884.0,743.0,313.0,309.0,16.0,0.0,90.0,1.0,14.0,1141.0,42.0,142.0,957.0
1980,島根県,688.0,385.0,251.0,88.0,42.0,0.0,1.0,,3.0,303.0,1.0,1.0,301.0
1980,広島県,619.0,377.0,232.0,76.0,66.0,2.0,0.0,,1.0,242.0,2.0,3.0,237.0
1980,徳島県,416.0,314.0,51.0,205.0,40.0,13.0,0.0,1.0,4.0,102.0,0.0,1.0,101.0
1980,愛媛県,805.0,739.0,352.0,221.0,160.0,4.0,,,2.0,66.0,4.0,4.0,58.0
1980,愛知県,334.0,317.0,32.0,141.0,128.0,5.0,1.0,,10.0,17.0,0.0,0.0,17.0
1980,新潟県,425.0,274.0,48.0,219.0,2.0,0.0,2.0,0.0,3.0,151.0,2.0,21.0,128.0
1980,東京都,85.0,81.0,3.0,50.0,24.0,4.0,0.0,,0.0,4.0,0.0,,4.0
1980,栃木県,680.0,525.0,93.0,242.0,172.0,9.0,2.0,0.0,7.0,155.0,5.0,13.0,137.0
1980,沖縄県,18.0,1.0,,0.0,,,,,,1.0,17.0,,
1980,滋賀県,199.0,185.0,64.0,65.0,52.0,2.0,,0.0,2.0,14.0,1.0,0.0,13.0
1980,熊本県,838.0,651.0,70.0,391.0,172.0,14.0,0.0,0.0,4.0,187.0,0.0,1.0,186.0
1980,石川県,180.0,144.0,35.0,80.0,11.0,3.0,0.0,,15.0,36.0,0.0,6.0,30.0
1980,神奈川県,41.0,40.0,6.0,20.0,13.0,1.0,0.0,,0.0,1.0,0.0,0.0,1.0
1980,福井県,257.0,160.0,41.0,105.0,11.0,1.0,0.0,,2.0,97.0,2.0,7.0,88.0
1980,福岡県,419.0,354.0,82.0,193.0,75.0,3.0,0.0,0.0,1.0,65.0,2.0,3.0,60.0
1980,福島県,1293.0,736.0,241.0,342.0,109.0,14.0,22.0,3.0,5.0,557.0,18.0,68.0,471.0
1980,秋田県,1409.0,962.0,54.0,881.0,5.0,,6.0,1.0,15.0,447.0,20.0,140.0,287.0
1980,群馬県,521.0,305.0,25.0,136.0,63.0,9.0,64.0,1.0,7.0,216.0,7.0,17.0,192.0
1980,茨城県,551.0,519.0,214.0,203.0,99.0,1.0,0.0,0.0,2.0,32.0,0.0,1.0,31.0
1980,長崎県,229.0,95.0,22.0,38.0,34.0,,,,1.0,134.0,3.0,1.0,130.0
1980,長野県,888.0,660.0,102.0,65.0,163.0,65.0,193.0,0.0,72.0,228.0,6.0,21.0,201.0
1980,青森県,1201.0,760.0,149.0,311.0,2.0,0.0,20.0,1.0,277.0,441.0,8.0,120.0,313.0
1980,静岡県,684.0,646.0,53.0,339.0,202.0,40.0,1.0,2.0,9.0,38.0,2.0,1.0,35.0
1980,香川県,114.0,105.0,93.0,6.0,5.0,0.0,,,1.0,9.0,,,9.0
1980,高知県,828.0,575.0,63.0,204.0,246.0,55.0,0.0,0.0,7.0,253.0,1.0,5.0,247.0
1980,鳥取県,308.0,240.0,90.0,109.0,41.0,0.0,0.0,,0.0,68.0,1.0,3.0,64.0
1980,鹿児島県,1140.0,509.0,117.0,266.0,112.0,7.0,0.0,,7.0,631.0,0.0,0.0,631.0
1981,三重県,581.0,549.0,51.0,292.0,194.0,10.0,0.0,,2.0,32.0,0.0,1.0,31.0
1981,京都府,244.0,210.0,64.0,67.0,72.0,2.0,1.0,0.0,4.0,34.0,0.0,0.0,34.0
1981,佐賀県,177.0,112.0,11.0,68.0,32.0,0.0,0.0,,1.0,65.0,0.0,,65.0
1981,全国,31370.0,20145.0,3750.0,7969.0,3375.0,409.0,1231.0,2668.0,743.0,11225.0,502.0,767.0,9956.0
1981,兵庫県,480.0,398.0,156.0,162.0,69.0,8.0,0.0,,3.0,82.0,2.0,3.0,77.0
1981,北海道,7582.0,3616.0,1.0,14.0,6.0,0.0,836.0,2657.0,102.0,3966.0,327.0,120.0,3519.0
1981,千葉県,211.0,207.0,68.0,122.0,14.0,1.0,,,2.0,4.0,0.0,0.0,4.0
1981,和歌山県,399.0,333.0,16.0,180.0,118.0,17.0,,,2.0,66.0,3.0,10.0,53.0
1981,埼玉県,130.0,102.0,10.0,59.0,29.0,2.0,1.0,,1.0,28.0,0.0,0.0,28.0
1981,大分県,677.0,624.0,94.0,443.0,80.0,5.0,0.0,,2.0,53.0,0.0,1.0,52.0
1981,大阪府,37.0,33.0,21.0,7.0,5.0,,,,0.0,4.0,,1.0,3.0
1981,奈良県,588.0,503.0,25.0,257.0,202.0,19.0,,0.0,0.0,85.0,1.0,4.0,80.0
1981,宮城県,570.0,345.0,72.0,236.0,20.0,4.0,5.0,1.0,7.0,225.0,6.0,41.0,178.0
1981,宮崎県,1282.0,712.0,65.0,464.0,120.0,47.0,1.0,,15.0,570.0,1.0,4.0,565.0
1981,富山県,75.0,53.0,6.0,42.0,2.0,0.0,1.0,1.0,1.0,22.0,0.0,2.0,20.0
1981,山口県,367.0,266.0,182.0,57.0,27.0,0.0,0.0,,0.0,101.0,0.0,0.0,101.0
1981,山形県,492.0,253.0,22.0,223.0,2.0,0.0,4.0,0.0,2.0,239.0,10.0,46.0,183.0
1981,山梨県,182.0,106.0,20.0,24.0,24.0,24.0,9.0,1.0,4.0,76.0,7.0,5.0,64.0
1981,岐阜県,939.0,608.0,85.0,147.0,278.0,36.0,11.0,0.0,51.0,331.0,17.0,37.0,277.0
1981,岡山県,608.0,491.0,198.0,150.0,141.0,0.0,0.0,,2.0,117.0,1.0,1.0,115.0
1981,岩手県,1679.0,691.0,269.0,289.0,14.0,0.0,99.0,0.0,20.0,988.0,34.0,122.0,832.0
1981,島根県,635.0,340.0,228.0,68.0,39.0,0.0,1.0,,4.0,295.0,4.0,1.0,290.0
1981,広島県,615.0,368.0,239.0,64.0,61.0,3.0,,,1.0,247.0,2.0,2.0,243.0
1981,徳島県,405.0,308.0,68.0,196.0,32.0,8.0,,,4.0,97.0,0.0,2.0,95.0
1981,愛媛県,719.0,658.0,287.0,196.0,164.0,6.0,,,5.0,61.0,1.0,2.0,58.0
1981,愛知県,322.0,303.0,28.0,140.0,117.0,4.0,2.0,,12.0,19.0,0.0,2.0,17.0
1981,新潟県,387.0,235.0,37.0,188.0,4.0,0.0,2.0,0.0,4.0,152.0,2.0,20.0,130.0
1981,東京都,80.0,79.0,8.0,39.0,23.0,6.0,3.0,,0.0,1.0,,,1.0
1981,栃木県,618.0,468.0,79.0,217.0,139.0,9.0,6.0,1.0,17.0,150.0,5.0,11.0,134.0
1981,沖縄県,17.0,1.0,,,,,,,,1.0,16.0,,
1981,滋賀県,204.0,186.0,68.0,66.0,47.0,3.0,0.0,,2.0,18.0,1.0,0.0,17.0
1981,熊本県,847.0,674.0,90.0,380.0,184.0,15.0,0.0,0.0,5.0,173.0,4.0,3.0,166.0
1981,石川県,163.0,126.0,27.0,71.0,5.0,3.0,1.0,0.0,19.0,37.0,0.0,3.0,34.0
1981,神奈川県,41.0,38.0,5.0,19.0,14.0,0.0,0.0,,0.0,3.0,0.0,,3.0
1981,福井県,259.0,172.0,36.0,117.0,15.0,1.0,0.0,0.0,3.0,87.0,3.0,7.0,77.0
1981,福岡県,335.0,304.0,62.0,168.0,72.0,2.0,0.0,,0.0,31.0,1.0,2.0,28.0
1981,福島県,1195.0,703.0,206.0,337.0,89.0,16.0,13.0,3.0,39.0,492.0,19.0,55.0,418.0
1981,秋田県,1379.0,931.0,39.0,869.0,2.0,0.0,7.0,1.0,13.0,448.0,23.0,124.0,301.0
1981,群馬県,465.0,269.0,24.0,122.0,54.0,7.0,53.0,1.0,8.0,196.0,6.0,11.0,179.0
1981,茨城県,526.0,481.0,170.0,205.0,100.0,0.0,1.0,0.0,5.0,45.0,0.0,,45.0
1981,長崎県,162.0,93.0,26.0,37.0,29.0,1.0,0.0,,0.0,69.0,0.0,,69.0
1981,長野県,816.0,612.0,90.0,67.0,156.0,58.0,155.0,1.0,85.0,204.0,6.0,17.0,181.0
1981,青森県,1036.0,695.0,136.0,274.0,0.0,0.0,16.0,1.0,268.0,341.0,13.0,97.0,231.0
1981,静岡県,618.0,574.0,53.0,290.0,187.0,34.0,2.0,0.0,8.0,44.0,1.0,3.0,40.0
1981,香川県,80.0,72.0,62.0,0.0,10.0,0.0,,,,8.0,0.0,,8.0
1981,高知県,757.0,529.0,49.0,176.0,242.0,51.0,0.0,,11.0,228.0,1.0,4.0,223.0
1981,鳥取県,301.0,236.0,107.0,92.0,35.0,0.0,1.0,,1.0,65.0,1.0,3.0,61.0
1981,鹿児島県,1088.0,478.0,90.0,268.0,106.0,7.0,0.0,,7.0,610.0,,0.0,610.0
1982,三重県,582.0,555.0,47.0,298.0,198.0,10.0,0.0,,2.0,27.0,0.0,1.0,26.0
1982,京都府,287.0,251.0,96.0,71.0,76.0,3.0,1.0,0.0,4.0,36.0,0.0,0.0,36.0
1982,佐賀県,149.0,117.0,18.0,68.0,31.0,0.0,0.0,,0.0,32.0,0.0,0.0,32.0
1982,全国,31904.0,20860.0,3839.0,8083.0,3295.0,404.0,1429.0,3021.0,789.0,11044.0,547.0,805.0,9692.0
1982,兵庫県,445.0,378.0,139.0,153.0,64.0,13.0,4.0,,5.0,67.0,2.0,4.0,61.0
1982,北海道,7754.0,4101.0,2.0,17.0,,0.0,957.0,3010.0,115.0,3653.0,347.0,120.0,3186.0
1982,千葉県,181.0,172.0,47.0,110.0,12.0,1.0,,,2.0,9.0,0.0,,9.0
1982,和歌山県,372.0,308.0,14.0,159.0,117.0,17.0,0.0,,1.0,64.0,2.0,10.0,52.0
1982,埼玉県,139.0,115.0,14.0,62.0,36.0,2.0,1.0,,0.0,24.0,0.0,0.0,24.0
1982,大分県,750.0,694.0,99.0,501.0,85.0,5.0,,,4.0,56.0,1.0,1.0,54.0
1982,大阪府,35.0,31.0,16.0,7.0,7.0,0.0,0.0,,1.0,4.0,0.0,,4.0
1982,奈良県,548.0,468.0,19.0,260.0,173.0,16.0,0.0,0.0,0.0,80.0,3.0,4.0,73.0
1982,宮城県,572.0,320.0,68.0,222.0,17.0,2.0,6.0,0.0,5.0,252.0,6.0,51.0,195.0
1982,宮崎県,1260.0,747.0,55.0,493.0,126.0,49.0,,,24.0,513.0,2.0,2.0,509.0
1982,富山県,83.0,50.0,7.0,40.0,0.0,,0.0,0.0,3.0,33.0,0.0,4.0,29.0
1982,山口県,398.0,265.0,171.0,66.0,28.0,0.0,0.0,,0.0,133.0,2.0,1.0,131.0
1982,山形県,482.0,265.0,21.0,235.0,2.0,0.0,5.0,1.0,1.0,217.0,10.0,53.0,154.0
1982,山梨県,198.0,106.0,23.0,20.0,22.0,20.0,16.0,,5.0,92.0,10.0,7.0,75.0
1982,岐阜県,999.0,637.0,78.0,156.0,290.0,34.0,11.0,1.0,67.0,362.0,13.0,36.0,313.0
1982,岡山県,627.0,507.0,225.0,139.0,142.0,1.0,0.0,,0.0,120.0,2.0,1.0,117.0
1982,岩手県,1702.0,697.0,265.0,286.0,13.0,2.0,108.0,1.0,22.0,1005.0,40.0,132.0,833.0
1982,島根県,672.0,362.0,257.0,69.0,32.0,0.0,1.0,,3.0,310.0,7.0,2.0,301.0
1982,広島県,671.0,385.0,271.0,53.0,57.0,3.0,0.0,,1.0,286.0,3.0,2.0,281.0
1982,徳島県,414.0,324.0,71.0,212.0,33.0,7.0,,,1.0,90.0,1.0,1.0,88.0
1982,愛媛県,732.0,674.0,310.0,201.0,153.0,7.0,,,3.0,58.0,0.0,1.0,57.0
1982,愛知県,333.0,310.0,52.0,131.0,112.0,4.0,1.0,,10.0,23.0,1.0,1.0,21.0
1982,新潟県,381.0,228.0,42.0,179.0,4.0,0.0,1.0,0.0,2.0,153.0,6.0,25.0,122.0
1982,東京都,75.0,72.0,6.0,37.0,27.0,2.0,0.0,,0.0,3.0,0.0,,3.0
1982,栃木県,582.0,451.0,72.0,229.0,120.0,10.0,6.0,1.0,13.0,131.0,5.0,11.0,115.0
1982,沖縄県,13.0,0.0,,,,,,,,0.0,13.0,,
1982,滋賀県,199.0,179.0,67.0,63.0,46.0,2.0,0.0,,1.0,20.0,1.0,1.0,18.0
1982,熊本県,827.0,670.0,75.0,400.0,172.0,17.0,0.0,,6.0,157.0,1.0,4.0,152.0
1982,石川県,167.0,130.0,30.0,73.0,2.0,4.0,2.0,0.0,19.0,37.0,0.0,1.0,36.0
1982,神奈川県,36.0,34.0,4.0,15.0,15.0,0.0,0.0,,0.0,2.0,0.0,,2.0
1982,福井県,250.0,156.0,39.0,105.0,9.0,0.0,0.0,0.0,3.0,94.0,3.0,6.0,85.0
1982,福岡県,336.0,277.0,45.0,164.0,65.0,3.0,0.0,,0.0,59.0,2.0,3.0,54.0
1982,福島県,1290.0,721.0,193.0,364.0,84.0,19.0,22.0,2.0,37.0,569.0,20.0,56.0,493.0
1982,秋田県,1363.0,919.0,42.0,852.0,2.0,0.0,7.0,1.0,15.0,444.0,22.0,117.0,305.0
1982,群馬県,473.0,285.0,20.0,119.0,58.0,7.0,66.0,1.0,14.0,188.0,6.0,13.0,169.0
1982,茨城県,494.0,454.0,151.0,201.0,100.0,0.0,0.0,0.0,2.0,40.0,0.0,2.0,38.0
1982,長崎県,163.0,84.0,25.0,31.0,27.0,1.0,,,0.0,79.0,0.0,,79.0
1982,長野県,882.0,669.0,95.0,76.0,152.0,61.0,191.0,1.0,93.0,213.0,5.0,17.0,191.0
